bid_merchandise,bid_country,bid_url,total_auctions,total_devices,total_countries,total_ips,total_urls,max_bids,max_auctions,max_devices,max_countries,max_ips,max_urls,bid_freq,auction_freq,device_freq,country_freq,ip_freq,url_freq,url_auction,ip_device,url_device,ip_country,url_country,max_bid_in_device,max_bid_in_country,max_bid_in_url,outcome
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.744489796,0.729238754,0.744489796,0.788927336,0.729238754,0.729238754,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.772244898,0.8183391,0.772244898,0.8183391,0.758650519,0.758650519,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.930612245,0.926470588,0.930612245,0.98615917,0.926470588,0.926470588,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
3.53E-05,0.000522466,0,0.000947867,0.002063274,0.007352941,0.000128238,0.000173581,0,0,0,0,0,0,0.868571429,0.920415225,0.868571429,0.920415225,0.860726644,0.860726644,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.893877551,0.887543253,0.893877551,0.947231834,0.887543253,0.887543253,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.915918367,0.910899654,0.915918367,0.971453287,0.910899654,0.910899654,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.715918367,0.698961938,0.715918367,0.758650519,0.698961938,0.698961938,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.926530612,0.922145329,0.926530612,0.98183391,0.922145329,0.922145329,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.715918367,0.698961938,0.715918367,0.758650519,0.698961938,0.698961938,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.735510204,0.719723183,0.735510204,0.779411765,0.719723183,0.719723183,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.720816327,0.704152249,0.720816327,0.76384083,0.704152249,0.704152249,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.932244898,0.928200692,0.932244898,0.987889273,0.928200692,0.928200692,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.834285714,0.884083045,0.834285714,0.884083045,0.824394464,0.824394464,0.031438552,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
1.18E-05,0.000522466,0,0.000947867,0.000687758,0,4.27E-05,5.79E-05,0,0,0,0,0,0,0.537959184,0.510380623,0.537959184,0.570069204,0.510380623,0.510380623,0.015560495,0.003095975,0.003874907,0.000896861,0.002254273,0,3.98E-05,0,0
4.70E-05,0.000350052,0,0.003791469,0.002751032,0.014705882,0.000170984,0.000231441,0,0,0,0,0,0,0.849795918,0.84083045,0.849795918,0.884948097,0.84083045,0.84083045,0.015560495,0.003095975,0.003874907,0.000600897,0.001874727,0,7.96E-05,0,0
2.35E-05,0.000261233,0,0,0.001375516,0.007352941,8.55E-05,0.000115721,0,0,0,0,0,0,0.871020408,0.958477509,0.871020408,0.898788927,0.863321799,0.863321799,0.047316608,0.003095975,0.003874907,0.00044843,0.001679203,0,3.98E-05,0,0
2.35E-05,0.000261233,0,0.001895735,0.001375516,0.007352941,8.55E-05,0.000115721,0,0,0,0,0,0,0.83755102,0.827854671,0.83755102,0.862456747,0.827854671,0.827854671,0.015560495,0.003095975,0.003874907,0.00044843,0.001679203,0,3.98E-05,0,0
2.35E-05,0.000261233,0,0.001895735,0.001375516,0.007352941,8.55E-05,0.000115721,0,0,0,0,0,0,0.860408163,0.852076125,0.860408163,0.887543253,0.852076125,0.852076125,0.015560495,0.003095975,0.003874907,0.00044843,0.001679203,0,3.98E-05,0,0
2.35E-05,0.000261233,0,0.001895735,0.001375516,0.007352941,8.55E-05,0.000115721,0,0,0,0,0,0,0.88,0.87283737,0.88,0.907439446,0.87283737,0.87283737,0.015560495,0.003095975,0.003874907,0.00044843,0.001679203,0,3.98E-05,0,0
4.70E-05,0.000130617,0,0.003791469,0.002751032,0.022058824,0.000170984,0.000231441,0,0,0,0,0,0,0.822857143,0.812283737,0.822857143,0.831314879,0.812283737,0.812283737,0.015560495,0.003095975,0.003874907,0.000224215,0.001391668,0,3.98E-05,0,0
4.70E-05,0.000130617,0,0.003791469,0.002751032,0.022058824,0.000170984,0.000231441,0,0,0,0,0,0,0.850612245,0.841695502,0.850612245,0.861591696,0.841695502,0.841695502,0.015560495,0.003095975,0.003874907,0.000224215,0.001391668,0,3.98E-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.737142857,0.721453287,0.737142857,0.721453287,0.721453287,0.721453287,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
4.70E-05,0,0,0.003791469,0.002751032,0.029411765,0.000170984,0.000231441,0,0,0,0,0,0,0.859591837,0.851211073,0.859591837,0.851211073,0.851211073,0.851211073,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
2.35E-05,0,0,0.001895735,0.001375516,0.014705882,8.55E-05,0.000115721,0,0,0,0,0,0,0.779591837,0.766435986,0.779591837,0.766435986,0.766435986,0.766435986,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.855510204,0.846885813,0.855510204,0.846885813,0.846885813,0.846885813,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.808163265,0.796712803,0.808163265,0.796712803,0.796712803,0.796712803,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.884897959,0.937716263,0.884897959,0.878027682,0.878027682,0.878027682,0.031438552,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.894693878,0.948096886,0.894693878,0.888408304,0.888408304,0.888408304,0.031438552,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
2.35E-05,0,0,0.001895735,0.001375516,0.014705882,8.55E-05,0.000115721,0,0,0,0,0,0,0.888979592,0.882352941,0.888979592,0.882352941,0.882352941,0.882352941,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.876734694,0.869377163,0.876734694,0.869377163,0.869377163,0.869377163,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.930612245,0.926470588,0.930612245,0.926470588,0.926470588,0.926470588,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.92244898,0.917820069,0.92244898,0.917820069,0.917820069,0.917820069,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
2.35E-05,0,0,0.001895735,0.001375516,0.014705882,8.55E-05,0.000115721,0,0,0,0,0,0,0.493877551,0.46366782,0.493877551,0.46366782,0.46366782,0.46366782,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.815510204,0.80449827,0.815510204,0.80449827,0.80449827,0.80449827,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.750204082,0.735294118,0.750204082,0.735294118,0.735294118,0.735294118,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.915918367,0.910899654,0.915918367,0.910899654,0.910899654,0.910899654,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.869387755,0.861591696,0.869387755,0.861591696,0.861591696,0.861591696,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.846530612,0.897923875,0.846530612,0.837370242,0.837370242,0.837370242,0.031438552,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
1.18E-05,0,0,0.000947867,0.000687758,0.007352941,4.27E-05,5.79E-05,0,0,0,0,0,0,0.827755102,0.817474048,0.827755102,0.817474048,0.817474048,0.817474048,0.015560495,0.003095975,0.003874907,0,0.001104134,0,0,0,0
